month,avg_players,gain,gain_percent,peak_players,name,steam_appid
May-23,3010.5,-75.18,-0.0243999999999999,3768,Aseprite,431730
Apr-23,3085.68,57.91,0.0191,3903,Aseprite,431730
Mar-23,3027.77,-15.78,-0.0052,3690,Aseprite,431730
Feb-23,3043.54,79.2,0.0266999999999999,3884,Aseprite,431730
Jan-23,2964.35,369.84,0.1425,3571,Aseprite,431730
Dec-22,2594.51,-23.66,-0.009,3121,Aseprite,431730
Nov-22,2618.17,10.22,0.0039,3129,Aseprite,431730
Oct-22,2607.96,-3.55,-0.0014,3209,Aseprite,431730
Sep-22,2611.5,-118.54,-0.0434,3295,Aseprite,431730
Aug-22,2730.04,-47.96,-0.0173,3310,Aseprite,431730
Jul-22,2778.0,135.59,0.0513,3410,Aseprite,431730
Jun-22,2642.4,-37.66,-0.0141,3238,Aseprite,431730
May-22,2680.06,-2.63,-0.001,3295,Aseprite,431730
Apr-22,2682.7,182.72,0.0731,3579,Aseprite,431730
Mar-22,2499.97,-186.82,-0.0695,3071,Aseprite,431730
Feb-22,2686.79,-40.79,-0.015,3399,Aseprite,431730
Jan-22,2727.58,379.51,0.1616,3388,Aseprite,431730
Dec-21,2348.07,-25.15,-0.0106,2847,Aseprite,431730
Nov-21,2373.22,66.36,0.0288,2939,Aseprite,431730
Oct-21,2306.87,71.09,0.0318,3015,Aseprite,431730
Sep-21,2235.78,21.03,0.0095,2786,Aseprite,431730
Aug-21,2214.75,48.86,0.0226,2732,Aseprite,431730
Jul-21,2165.88,21.69,0.0101,2708,Aseprite,431730
Jun-21,2144.19,133.15,0.0662,2752,Aseprite,431730
May-21,2011.05,-80.19,-0.0383,2520,Aseprite,431730
Apr-21,2091.24,39.25,0.0191,2749,Aseprite,431730
Mar-21,2051.99,6.05,0.003,2594,Aseprite,431730
Feb-21,2045.94,86.13,0.0438999999999999,2563,Aseprite,431730
Jan-21,1959.81,340.13,0.21,2528,Aseprite,431730
Dec-20,1619.69,3.76,0.0023,2081,Aseprite,431730
Nov-20,1615.92,17.83,0.0112,2039,Aseprite,431730
Oct-20,1598.1,31.94,0.0204,2057,Aseprite,431730
Sep-20,1566.16,-55,-0.0339,1960,Aseprite,431730
Aug-20,1621.16,16.31,0.0102,2012,Aseprite,431730
Jul-20,1604.85,44.92,0.0288,2093,Aseprite,431730
Jun-20,1559.93,-17.6,-0.0112,1985,Aseprite,431730
May-20,1577.52,70.61,0.0469,1945,Aseprite,431730
Apr-20,1506.91,288.38,0.2367,2011,Aseprite,431730
Mar-20,1218.53,151.48,0.142,1637,Aseprite,431730
Feb-20,1067.06,81.99,0.0832,1373,Aseprite,431730
Jan-20,985.06,131.64,0.1542,1209,Aseprite,431730
Dec-19,853.42,33.97,0.0415,1046,Aseprite,431730
Nov-19,819.46,16.47,0.0204999999999999,1036,Aseprite,431730
Oct-19,802.99,28.95,0.0374,1094,Aseprite,431730
Sep-19,774.03,-5.92,-0.0076,990,Aseprite,431730
Aug-19,779.96,-20.84,-0.026,1040,Aseprite,431730
Jul-19,800.8,77.34,0.1069,1007,Aseprite,431730
Jun-19,723.46,18.63,0.0264,894,Aseprite,431730
May-19,704.83,20.54,0.03,892,Aseprite,431730
Apr-19,684.29,16.76,0.0250999999999999,964,Aseprite,431730
Mar-19,667.54,8.55,0.013,866,Aseprite,431730
Feb-19,658.98,-15.53,-0.023,829,Aseprite,431730
Jan-19,674.51,103.88,0.182,919,Aseprite,431730
Dec-18,570.63,-4.1,-0.0070999999999999,854,Aseprite,431730
Nov-18,574.73,60.83,0.1184,717,Aseprite,431730
Oct-18,513.91,18.32,0.037,656,Aseprite,431730
Sep-18,495.58,-18.99,-0.0369,673,Aseprite,431730
Aug-18,514.57,0.04,0.0001,682,Aseprite,431730
Jul-18,514.54,58.85,0.1291,636,Aseprite,431730
Jun-18,455.69,11.83,0.0266999999999999,595,Aseprite,431730
May-18,443.86,4.74,0.0108,563,Aseprite,431730
Apr-18,439.12,23.62,0.0567999999999999,656,Aseprite,431730
Mar-18,415.5,24.59,0.0629,560,Aseprite,431730
Feb-18,390.91,18.44,0.0495,501,Aseprite,431730
Jan-18,372.47,56.16,0.1775,556,Aseprite,431730
Dec-17,316.31,-6.95,-0.0215,468,Aseprite,431730
Nov-17,323.26,16.74,0.0546,423,Aseprite,431730
Oct-17,306.52,7.42,0.0248,412,Aseprite,431730
Sep-17,299.09,20.4,0.0732,407,Aseprite,431730
Aug-17,278.69,-0.96,-0.0034,361,Aseprite,431730
Jul-17,279.65,38.55,0.1599,380,Aseprite,431730
Jun-17,241.1,3.76,0.0159,320,Aseprite,431730
May-17,237.34,0.17,0.0007,330,Aseprite,431730
Apr-17,237.17,13.25,0.0592,369,Aseprite,431730
Mar-17,223.91,8.46,0.0393,297,Aseprite,431730
Feb-17,215.46,9.98,0.0486,279,Aseprite,431730
Jan-17,205.48,43.94,0.272,290,Aseprite,431730
Dec-16,161.54,17.37,0.1205,253,Aseprite,431730
Nov-16,144.16,1.59,0.0112,206,Aseprite,431730
Oct-16,142.57,18.87,0.1525999999999999,212,Aseprite,431730
Sep-16,123.7,13.91,0.1267,197,Aseprite,431730
Aug-16,109.79,9.6,0.0958,161,Aseprite,431730
Jul-16,100.19,8.64,0.0944,155,Aseprite,431730
Jun-16,91.54,6.27,0.0736,130,Aseprite,431730
May-16,85.27,-3.46,-0.039,118,Aseprite,431730
Apr-16,88.73,14.84,0.2007999999999999,147,Aseprite,431730
Mar-16,73.9,27.44,0.5907,115,Aseprite,431730
Feb-16,46.46,-,0.0,103,Aseprite,431730
Sep-25,78471.64,-9290.31,-0.1059,141058,Wallpaper Engine,431960
Aug-25,87761.95,2604.46,0.0306,136322,Wallpaper Engine,431960
Jul-25,85157.49,2584.7,0.0313,130498,Wallpaper Engine,431960
Jun-25,82572.79,6190.97,0.0810999999999999,138702,Wallpaper Engine,431960
May-25,76381.82,-532.38,-0.0069,133127,Wallpaper Engine,431960
Apr-25,76914.2,-2435.81,-0.0306999999999999,138046,Wallpaper Engine,431960
Mar-25,79350.01,-4200.37,-0.0503,138929,Wallpaper Engine,431960
Feb-25,83550.38,-1551.26,-0.0182,139559,Wallpaper Engine,431960
Jan-25,85101.64,6241.64,0.0791,143689,Wallpaper Engine,431960
Dec-24,78859.99,-90.52,-0.0011,136667,Wallpaper Engine,431960
Nov-24,78950.51,1681.28,0.0218,142248,Wallpaper Engine,431960
Oct-24,77269.23,2202.6,0.0293,140232,Wallpaper Engine,431960
Sep-24,75066.63,-4544.02,-0.0571,132539,Wallpaper Engine,431960
Aug-24,79610.65,350.67,0.0044,122730,Wallpaper Engine,431960
Jul-24,79259.98,4162.06,0.0554,123238,Wallpaper Engine,431960
Jun-24,75097.92,8382.18,0.1256,128399,Wallpaper Engine,431960
May-24,66715.73,-1385.43,-0.0203,118888,Wallpaper Engine,431960
Apr-24,68101.16,-2577.08,-0.0365,123964,Wallpaper Engine,431960
Mar-24,70678.24,-4458.83,-0.0593,130658,Wallpaper Engine,431960
Feb-24,75137.07,-3780.65,-0.0479,124042,Wallpaper Engine,431960
Jan-24,78917.72,6104.29,0.0838,131365,Wallpaper Engine,431960
Dec-23,72813.43,2771.95,0.0395999999999999,132225,Wallpaper Engine,431960
Nov-23,70041.48,-1773.89,-0.0247,132609,Wallpaper Engine,431960
Oct-23,71815.37,1908.65,0.0273,128667,Wallpaper Engine,431960
Sep-23,69906.72,-6477.83,-0.0848,133544,Wallpaper Engine,431960
Aug-23,76384.55,1650.24,0.0220999999999999,150271,Wallpaper Engine,431960
Jul-23,74734.31,5712.97,0.0828,121466,Wallpaper Engine,431960
Jun-23,69021.35,7004.68,0.1128999999999999,113887,Wallpaper Engine,431960
May-23,62016.67,-2885.77,-0.0445,113613,Wallpaper Engine,431960
Apr-23,64902.44,-754.97,-0.0115,119791,Wallpaper Engine,431960
Mar-23,65657.41,-8075.22,-0.1094999999999999,121485,Wallpaper Engine,431960
Feb-23,73732.62,-5976.26,-0.075,125911,Wallpaper Engine,431960
Jan-23,79708.88,-2702.17,-0.0327999999999999,134459,Wallpaper Engine,431960
Dec-22,82411.05,10882.04,0.1521,144578,Wallpaper Engine,431960
Nov-22,71529.01,4152.22,0.0616,130959,Wallpaper Engine,431960
Oct-22,67376.79,6116.92,0.0999,116398,Wallpaper Engine,431960
Sep-22,61259.87,1815.84,0.0305,105565,Wallpaper Engine,431960
Aug-22,59444.03,-2479.88,-0.04,95507,Wallpaper Engine,431960
Jul-22,61923.91,-1290.58,-0.0204,92811,Wallpaper Engine,431960
Jun-22,63214.49,7376.57,0.1321,105360,Wallpaper Engine,431960
May-22,55837.92,-1458.47,-0.0255,85111,Wallpaper Engine,431960
Apr-22,57296.39,1761.25,0.0317,92550,Wallpaper Engine,431960
Mar-22,55535.13,-816.69,-0.0144999999999999,90559,Wallpaper Engine,431960
Feb-22,56351.82,938.31,0.0169,88349,Wallpaper Engine,431960
Jan-22,55413.51,3052.77,0.0583,82336,Wallpaper Engine,431960
Dec-21,52360.73,5636.49,0.1206,91899,Wallpaper Engine,431960
Nov-21,46724.25,2869.43,0.0654,105188,Wallpaper Engine,431960
Oct-21,43854.82,1126.86,0.0264,69512,Wallpaper Engine,431960
Sep-21,42727.96,-597.31,-0.0138,67845,Wallpaper Engine,431960
Aug-21,43325.27,2440.74,0.0596999999999999,60440,Wallpaper Engine,431960
Jul-21,40884.53,930.63,0.0233,59235,Wallpaper Engine,431960
Jun-21,39953.9,3561.46,0.0978999999999999,62532,Wallpaper Engine,431960
May-21,36392.44,265.31,0.0073,52689,Wallpaper Engine,431960
Apr-21,36127.13,-2386.25,-0.062,54493,Wallpaper Engine,431960
Mar-21,38513.38,-2928.06,-0.0707,58083,Wallpaper Engine,431960
Feb-21,41441.43,-3206.42,-0.0718,60437,Wallpaper Engine,431960
Jan-21,44647.85,4077.52,0.1005,65041,Wallpaper Engine,431960
Dec-20,40570.33,4512.71,0.1252,61970,Wallpaper Engine,431960
Nov-20,36057.62,3564.18,0.1097,66361,Wallpaper Engine,431960
Oct-20,32493.44,-1451.05,-0.0426999999999999,50092,Wallpaper Engine,431960
Sep-20,33944.49,-1484.94,-0.0419,54924,Wallpaper Engine,431960
Aug-20,35429.43,1932.02,0.0576999999999999,55155,Wallpaper Engine,431960
Jul-20,33497.4,3324.22,0.1101999999999999,50684,Wallpaper Engine,431960
Jun-20,30173.18,478.78,0.0161,43641,Wallpaper Engine,431960
May-20,29694.4,2417.06,0.0886,47845,Wallpaper Engine,431960
Apr-20,27277.34,2320.09,0.093,43257,Wallpaper Engine,431960
Mar-20,24957.25,4514.03,0.2208,37293,Wallpaper Engine,431960
Feb-20,20443.22,3442.67,0.2025,30645,Wallpaper Engine,431960
Jan-20,17000.55,1705.76,0.1115,25694,Wallpaper Engine,431960
Dec-19,15294.79,1662.29,0.1219,24959,Wallpaper Engine,431960
Nov-19,13632.5,792.74,0.0617,21292,Wallpaper Engine,431960
Oct-19,12839.75,58.62,0.0046,22241,Wallpaper Engine,431960
Sep-19,12781.13,498.81,0.0406,20262,Wallpaper Engine,431960
Aug-19,12282.33,800.88,0.0698,17325,Wallpaper Engine,431960
Jul-19,11481.45,607.08,0.0558,15683,Wallpaper Engine,431960
Jun-19,10874.37,342.51,0.0325,17022,Wallpaper Engine,431960
May-19,10531.86,304.76,0.0298,15353,Wallpaper Engine,431960
Apr-19,10227.09,783.63,0.083,15770,Wallpaper Engine,431960
Mar-19,9443.47,-70.05,-0.0074,14369,Wallpaper Engine,431960
Feb-19,9513.52,-517.09,-0.0516,13241,Wallpaper Engine,431960
Jan-19,10030.61,674.06,0.072,13634,Wallpaper Engine,431960
Dec-18,9356.55,408.02,0.0455999999999999,13288,Wallpaper Engine,431960
Nov-18,8948.53,1229.68,0.1593,13155,Wallpaper Engine,431960
Oct-18,7718.85,-43.87,-0.0056999999999999,11420,Wallpaper Engine,431960
Sep-18,7762.73,-44.08,-0.0056,11882,Wallpaper Engine,431960
Aug-18,7806.81,-228.26,-0.0283999999999999,11536,Wallpaper Engine,431960
Jul-18,8035.07,337.25,0.0438,11980,Wallpaper Engine,431960
Jun-18,7697.82,77.01,0.0101,12434,Wallpaper Engine,431960
May-18,7620.81,-100.78,-0.0131,12961,Wallpaper Engine,431960
Apr-18,7721.59,368.09,0.0501,12474,Wallpaper Engine,431960
Mar-18,7353.5,569.78,0.084,13702,Wallpaper Engine,431960
Feb-18,6783.73,-392.8,-0.0547,9481,Wallpaper Engine,431960
Jan-18,7176.52,324.97,0.0474,11641,Wallpaper Engine,431960
Dec-17,6851.55,748.27,0.1226,11397,Wallpaper Engine,431960
Nov-17,6103.28,182.75,0.0308999999999999,10661,Wallpaper Engine,431960
Oct-17,5920.53,-60.58,-0.0101,9332,Wallpaper Engine,431960
Sep-17,5981.11,484.88,0.0882,10332,Wallpaper Engine,431960
Aug-17,5496.23,-569.69,-0.0939,8443,Wallpaper Engine,431960
Jul-17,6065.92,-773.21,-0.1131,10634,Wallpaper Engine,431960
Jun-17,6839.14,127.93,0.0191,12452,Wallpaper Engine,431960
May-17,6711.2,-232.37,-0.0335,11672,Wallpaper Engine,431960
Apr-17,6943.57,-1990.99,-0.2228,11941,Wallpaper Engine,431960
Mar-17,8934.56,750.01,0.0916,16935,Wallpaper Engine,431960
Feb-17,8184.55,789.38,0.1067,20378,Wallpaper Engine,431960
Jan-17,7395.17,5876.43,3.8693,15919,Wallpaper Engine,431960
Dec-16,1518.74,1474.41,33.2594,15732,Wallpaper Engine,431960
Nov-16,44.33,0.09,0.002,92,Wallpaper Engine,431960
Oct-16,44.24,44.11,328.8934,194,Wallpaper Engine,431960
Sep-16,0.13,-,0.0,2,Wallpaper Engine,431960
Sep-25,38622.68,-1549.57,-0.0385999999999999,58890,VRChat,438100
Aug-25,40172.25,1385.09,0.0356999999999999,59212,VRChat,438100
Jul-25,38787.16,425.66,0.0111,57254,VRChat,438100
Jun-25,38361.5,1053.55,0.0282,55762,VRChat,438100
May-25,37307.95,1336.63,0.0372,55832,VRChat,438100
Apr-25,35971.31,-861.77,-0.0233999999999999,56751,VRChat,438100
Mar-25,36833.08,-1594.13,-0.0415,57505,VRChat,438100
Feb-25,38427.21,770.4,0.0204999999999999,59366,VRChat,438100
Jan-25,37656.81,3510.96,0.1027999999999999,66673,VRChat,438100
Dec-24,34145.86,692.74,0.0207,55954,VRChat,438100
Nov-24,33453.11,1090,0.0337,52932,VRChat,438100
Oct-24,32363.11,860,0.0273,51453,VRChat,438100
Sep-24,31503.12,603.53,0.0195,49551,VRChat,438100
Aug-24,30899.58,3492.56,0.1274,46939,VRChat,438100
Jul-24,27407.02,-55.07,-0.002,44391,VRChat,438100
Jun-24,27462.1,2330.62,0.0926999999999999,45567,VRChat,438100
May-24,25131.47,190.5,0.0076,42603,VRChat,438100
Apr-24,24940.98,82.59,0.0033,43644,VRChat,438100
Mar-24,24858.38,737.6,0.0306,43959,VRChat,438100
Feb-24,24120.79,-10.32,-0.0004,42445,VRChat,438100
Jan-24,24131.1,1474,0.0650999999999999,51321,VRChat,438100
Dec-23,22657.1,722.65,0.0329,37639,VRChat,438100
Nov-23,21934.46,171.78,0.0079,38408,VRChat,438100
Oct-23,21762.68,459.11,0.0216,38233,VRChat,438100
Sep-23,21303.57,-1091.3,-0.0487,37260,VRChat,438100
Aug-23,22394.87,-1265.72,-0.0535,37420,VRChat,438100
Jul-23,23660.59,1042.35,0.0461,38319,VRChat,438100
Jun-23,22618.23,1224.23,0.0572,38296,VRChat,438100
May-23,21394.01,-449.74,-0.0206,36871,VRChat,438100
Apr-23,21843.74,998.53,0.0479,37292,VRChat,438100
Mar-23,20845.21,-567.04,-0.0265,37662,VRChat,438100
Feb-23,21412.25,-934.4,-0.0418,37972,VRChat,438100
Jan-23,22346.65,1555.62,0.0748,46509,VRChat,438100
Dec-22,20791.03,1736.84,0.0911999999999999,34802,VRChat,438100
Nov-22,19054.19,-313.21,-0.0162,33743,VRChat,438100
Oct-22,19367.41,264.36,0.0138,32984,VRChat,438100
Sep-22,19103.04,-1107.11,-0.0548,33003,VRChat,438100
Aug-22,20210.16,-2536.13,-0.1115,32322,VRChat,438100
Jul-22,22746.29,588.59,0.0266,36039,VRChat,438100
Jun-22,22157.69,546.5,0.0253,36636,VRChat,438100
May-22,21611.19,-611.11,-0.0275,36758,VRChat,438100
Apr-22,22222.3,1148.47,0.0545,38176,VRChat,438100
Mar-22,21073.83,-189.66,-0.0089,36921,VRChat,438100
Feb-22,21263.49,167.12,0.0079,35815,VRChat,438100
Jan-22,21096.37,3297.62,0.1853,42564,VRChat,438100
Dec-21,17798.75,1183.43,0.0712,28981,VRChat,438100
Nov-21,16615.32,514.91,0.032,29072,VRChat,438100
Oct-21,16100.41,826.21,0.0541,28621,VRChat,438100
Sep-21,15274.2,-1079.31,-0.066,26175,VRChat,438100
Aug-21,16353.51,1124.85,0.0739,26106,VRChat,438100
Jul-21,15228.66,900.77,0.0629,23746,VRChat,438100
Jun-21,14327.89,-335.35,-0.0229,23598,VRChat,438100
May-21,14663.24,-314.24,-0.021,24149,VRChat,438100
Apr-21,14977.49,400.28,0.0275,25744,VRChat,438100
Mar-21,14577.21,-85.68,-0.0058,25572,VRChat,438100
Feb-21,14662.89,-247.23,-0.0166,24673,VRChat,438100
Jan-21,14910.12,2166.03,0.17,26251,VRChat,438100
Dec-20,12744.08,898.45,0.0758,20742,VRChat,438100
Nov-20,11845.63,1752.6,0.1736,19368,VRChat,438100
Oct-20,10093.03,-279.4,-0.0269,17812,VRChat,438100
Sep-20,10372.42,-1069.6,-0.0935,16508,VRChat,438100
Aug-20,11442.02,328.31,0.0295,17514,VRChat,438100
Jul-20,11113.71,-69.68,-0.0062,16634,VRChat,438100
Jun-20,11183.39,-592.8,-0.0503,15781,VRChat,438100
May-20,11776.19,47.21,0.004,17025,VRChat,438100
Apr-20,11728.97,2262.82,0.239,16404,VRChat,438100
Mar-20,9466.15,1486.45,0.1863,14931,VRChat,438100
Feb-20,7979.7,6.76,0.0008,12178,VRChat,438100
Jan-20,7972.94,626.35,0.0852999999999999,14444,VRChat,438100
Dec-19,7346.6,468.04,0.068,11163,VRChat,438100
Nov-19,6878.56,-13.3,-0.0019,10701,VRChat,438100
Oct-19,6891.86,469.16,0.073,10521,VRChat,438100
Sep-19,6422.7,235.85,0.0381,10514,VRChat,438100
Aug-19,6186.85,-322.31,-0.0495,8667,VRChat,438100
Jul-19,6509.16,595.56,0.1007,28596,VRChat,438100
Jun-19,5913.6,157.04,0.0273,8603,VRChat,438100
May-19,5756.57,-101.16,-0.0173,8726,VRChat,438100
Apr-19,5857.73,-517.29,-0.0810999999999999,9106,VRChat,438100
Mar-19,6375.02,-32.03,-0.005,9969,VRChat,438100
Feb-19,6407.04,-778.17,-0.1083,9627,VRChat,438100
Jan-19,7185.21,1209.19,0.2023,10908,VRChat,438100
Dec-18,5976.02,-166.37,-0.0271,9030,VRChat,438100
Nov-18,6142.4,-279.96,-0.0436,9068,VRChat,438100
Oct-18,6422.35,583.74,0.1,9370,VRChat,438100
Sep-18,5838.62,-129.82,-0.0218,8727,VRChat,438100
Aug-18,5968.44,6.37,0.0011,8989,VRChat,438100
Jul-18,5962.07,193.59,0.0336,7785,VRChat,438100
Jun-18,5768.48,390.86,0.0727,7773,VRChat,438100
May-18,5377.61,271.07,0.0530999999999999,7961,VRChat,438100
Apr-18,5106.54,-310.88,-0.0574,8089,VRChat,438100
Mar-18,5417.43,-791.58,-0.1275,9102,VRChat,438100
Feb-18,6209.01,-3014.34,-0.3268,10157,VRChat,438100
Jan-18,9223.35,7477.9,4.2842,20212,VRChat,438100
Dec-17,1745.45,1444.23,4.7945,6433,VRChat,438100
Nov-17,301.22,171.17,1.3161,724,VRChat,438100
Oct-17,130.06,77.47,1.4734,315,VRChat,438100
Sep-17,52.58,21.92,0.7152,138,VRChat,438100
Aug-17,30.66,6.34,0.2607,83,VRChat,438100
Jul-17,24.32,4.14,0.2055,64,VRChat,438100
Jun-17,20.17,-0.97,-0.0458,55,VRChat,438100
May-17,21.14,-1.12,-0.0501,61,VRChat,438100
Apr-17,22.26,-4.25,-0.1603,54,VRChat,438100
Mar-17,26.5,-19.74,-0.4269,82,VRChat,438100
Feb-17,46.24,45.11,39.7149,109,VRChat,438100
Jan-17,1.14,-,0.0,8,VRChat,438100
Sep-25,5507.51,93.87,0.0173,9452,Conan Exiles,440900
Aug-25,5413.64,385.3,0.0766,9175,Conan Exiles,440900
Jul-25,5028.34,-314.32,-0.0588,8468,Conan Exiles,440900
Jun-25,5342.66,-1871.15,-0.2594,10300,Conan Exiles,440900
May-25,7213.81,-2181.79,-0.2322,12312,Conan Exiles,440900
Apr-25,9395.6,342.51,0.0378,17616,Conan Exiles,440900
Mar-25,9053.09,3023.14,0.5014,21039,Conan Exiles,440900
Feb-25,6029.95,-475.39,-0.0731,10668,Conan Exiles,440900
Jan-25,6505.34,132.23,0.0207,11063,Conan Exiles,440900
Dec-24,6373.11,-1074.23,-0.1442,11298,Conan Exiles,440900
Nov-24,7447.34,417.89,0.0594,13868,Conan Exiles,440900
Oct-24,7029.44,1596.74,0.2939,15723,Conan Exiles,440900
Sep-24,5432.71,231.41,0.0445,9297,Conan Exiles,440900
Aug-24,5201.3,-318.94,-0.0578,8857,Conan Exiles,440900
Jul-24,5520.24,-253.6,-0.0438999999999999,9925,Conan Exiles,440900
Jun-24,5773.84,-654.7,-0.1018,10087,Conan Exiles,440900
May-24,6428.54,-1386.08,-0.1773999999999999,10776,Conan Exiles,440900
Apr-24,7814.62,968.94,0.1415,15152,Conan Exiles,440900
Mar-24,6845.67,-74.54,-0.0108,11931,Conan Exiles,440900
Feb-24,6920.22,-2725.77,-0.2826,12296,Conan Exiles,440900
Jan-24,9645.99,112.73,0.0118,17453,Conan Exiles,440900
Dec-23,9533.26,465.89,0.0513999999999999,15876,Conan Exiles,440900
Nov-23,9067.37,-295.89,-0.0316,15913,Conan Exiles,440900
Oct-23,9363.25,1701.78,0.2221,17024,Conan Exiles,440900
Sep-23,7661.48,-588.7,-0.0713999999999999,15921,Conan Exiles,440900
Aug-23,8250.18,-3721.79,-0.3109,13795,Conan Exiles,440900
Jul-23,11971.97,2642.45,0.2832,22283,Conan Exiles,440900
Jun-23,9329.52,-678.68,-0.0678,20016,Conan Exiles,440900
May-23,10008.2,-1536.29,-0.1331,16791,Conan Exiles,440900
Apr-23,11544.49,716.88,0.0662,20732,Conan Exiles,440900
Mar-23,10827.61,1750.4,0.1928,22160,Conan Exiles,440900
Feb-23,9077.21,-1080.81,-0.1064,17384,Conan Exiles,440900
Jan-23,10158.02,617.35,0.0647,16991,Conan Exiles,440900
Dec-22,9540.67,-408.23,-0.0409999999999999,16064,Conan Exiles,440900
Nov-22,9948.9,-2926.78,-0.2273,16724,Conan Exiles,440900
Oct-22,12875.69,-8370.05,-0.3939999999999999,25317,Conan Exiles,440900
Sep-22,21245.74,13258.11,1.6598,42604,Conan Exiles,440900
Aug-22,7987.63,-1096.26,-0.1207,13650,Conan Exiles,440900
Jul-22,9083.89,1692.06,0.2289,14713,Conan Exiles,440900
Jun-22,7391.83,-882.43,-0.1066,13205,Conan Exiles,440900
May-22,8274.26,964.01,0.1319,13845,Conan Exiles,440900
Apr-22,7310.26,589.93,0.0877999999999999,11837,Conan Exiles,440900
Mar-22,6720.33,-1686.46,-0.2006,10792,Conan Exiles,440900
Feb-22,8406.79,-1069.58,-0.1128999999999999,15330,Conan Exiles,440900
Jan-22,9476.37,1355.88,0.1669999999999999,15407,Conan Exiles,440900
Dec-21,8120.49,361.86,0.0466,13248,Conan Exiles,440900
Nov-21,7758.62,1761.86,0.2938,13347,Conan Exiles,440900
Oct-21,5996.77,-1690.24,-0.2198999999999999,11623,Conan Exiles,440900
Sep-21,7687.01,-262.21,-0.033,13075,Conan Exiles,440900
Aug-21,7949.22,-2305.15,-0.2248,12864,Conan Exiles,440900
Jul-21,10254.37,-4050.2,-0.2830999999999999,18208,Conan Exiles,440900
Jun-21,14304.56,4012.71,0.3899,27382,Conan Exiles,440900
May-21,10291.86,1348.98,0.1508,25414,Conan Exiles,440900
Apr-21,8942.88,-51.99,-0.0058,16103,Conan Exiles,440900
Mar-21,8994.87,-58.97,-0.0065,16909,Conan Exiles,440900
Feb-21,9053.84,-631.12,-0.0652,14827,Conan Exiles,440900
Jan-21,9684.96,2481.31,0.3445,15949,Conan Exiles,440900
Dec-20,7203.65,-1671.66,-0.1883,12946,Conan Exiles,440900
Nov-20,8875.3,-2406.02,-0.2133,16063,Conan Exiles,440900
Oct-20,11281.33,-2365.78,-0.1734,23039,Conan Exiles,440900
Sep-20,13647.11,6663.1,0.9541,33819,Conan Exiles,440900
Aug-20,6984.01,-1525.6,-0.1793,11498,Conan Exiles,440900
Jul-20,8509.61,-107.42,-0.0125,14895,Conan Exiles,440900
Jun-20,8617.03,-3275.65,-0.2754,15717,Conan Exiles,440900
May-20,11892.68,943.45,0.0862,23530,Conan Exiles,440900
Apr-20,10949.23,1455.59,0.1533,17890,Conan Exiles,440900
Mar-20,9493.65,99.71,0.0106,15605,Conan Exiles,440900
Feb-20,9393.93,-2266.1,-0.1943,16460,Conan Exiles,440900
Jan-20,11660.03,817.74,0.0754,20972,Conan Exiles,440900
Dec-19,10842.3,4976.65,0.8484,21129,Conan Exiles,440900
Nov-19,5865.65,-403.85,-0.0644,10184,Conan Exiles,440900
Oct-19,6269.5,621.55,0.11,10975,Conan Exiles,440900
Sep-19,5647.95,393.24,0.0748,13269,Conan Exiles,440900
Aug-19,5254.7,-1132.92,-0.1773999999999999,9235,Conan Exiles,440900
Jul-19,6387.63,-499.71,-0.0726,11163,Conan Exiles,440900
Jun-19,6887.34,-2661.75,-0.2787,12247,Conan Exiles,440900
May-19,9549.09,1974.66,0.2607,20449,Conan Exiles,440900
Apr-19,7574.43,-1506.64,-0.1659,13416,Conan Exiles,440900
Mar-19,9081.07,4404.38,0.9418,22210,Conan Exiles,440900
Feb-19,4676.69,-1223.32,-0.2073,8382,Conan Exiles,440900
Jan-19,5900.0,918.08,0.1843,10524,Conan Exiles,440900
Dec-18,4981.92,164.61,0.0342,10458,Conan Exiles,440900
Nov-18,4817.31,-1050.56,-0.179,8678,Conan Exiles,440900
Oct-18,5867.86,878.27,0.176,11885,Conan Exiles,440900
Sep-18,4989.59,-1689.06,-0.2529,8646,Conan Exiles,440900
Aug-18,6678.65,-3071.66,-0.315,13839,Conan Exiles,440900
Jul-18,9750.31,-3251.07,-0.2501,18273,Conan Exiles,440900
Jun-18,13001.37,-8555.4,-0.3969,30233,Conan Exiles,440900
May-18,21556.77,17903.68,4.901,49230,Conan Exiles,440900
Apr-18,3653.09,1768.57,0.9385,12326,Conan Exiles,440900
Mar-18,1884.52,-672.43,-0.263,3677,Conan Exiles,440900
Feb-18,2556.95,-703.1,-0.2157,5087,Conan Exiles,440900
Jan-18,3260.05,642.49,0.2455,5746,Conan Exiles,440900
Dec-17,2617.57,755.24,0.4054999999999999,5225,Conan Exiles,440900
Nov-17,1862.32,-25.68,-0.0136,4079,Conan Exiles,440900
Oct-17,1888.0,-1117.11,-0.3717,4083,Conan Exiles,440900
Sep-17,3005.11,-574.68,-0.1605,7143,Conan Exiles,440900
Aug-17,3579.79,2009.7,1.28,12971,Conan Exiles,440900
Jul-17,1570.09,-224.52,-0.1251,3113,Conan Exiles,440900
Jun-17,1794.61,-331.26,-0.1558,3608,Conan Exiles,440900
May-17,2125.87,-1784.56,-0.4564,3909,Conan Exiles,440900
Apr-17,3910.43,-3069.77,-0.4397999999999999,7645,Conan Exiles,440900
Mar-17,6980.2,-14886.2,-0.6808,15967,Conan Exiles,440900
Feb-17,21866.4,21349.02,41.2635,53402,Conan Exiles,440900
